2414618,-0.761616,0.112566,9.671089,0.018919,-0.019718,0.048763,0.011639,0.078590,0.011639,0.078590,0.018919,-0.019718,0.000000,0.000000
2414622,-0.344883,0.138911,9.735755,0.022116,0.019452,0.049296,0.014267,0.035410,0.011718,0.078556,0.020760,0.002783,0.000000,0.000000
2414625,-0.531694,0.093406,9.656719,0.020251,-0.027712,0.050095,0.009672,0.055004,0.011780,0.078512,0.020467,-0.014684,0.000000,0.000000
2414629,-0.548459,0.105381,9.726174,0.018652,0.016787,0.046098,0.010834,0.056330,0.011857,0.078525,0.019271,0.006002,0.000000,0.000000
2414634,-0.534089,0.117356,9.632769,0.019185,-0.031709,0.051427,0.012182,0.055388,0.011953,0.078446,0.019208,-0.021753,0.000000,0.000000
2414639,-0.634680,0.088616,9.766891,0.020784,0.019718,0.047697,0.009073,0.064892,0.012054,0.078464,0.020370,0.008924,0.000000,0.000000
2414643,-0.421523,0.095801,9.745335,0.019185,-0.029577,0.053825,0.009830,0.043227,0.012132,0.078389,0.019564,-0.017190,0.000000,0.000000
2414648,-0.766406,0.119751,9.699829,0.019985,0.027179,0.047164,0.012345,0.078849,0.012231,0.078438,0.019874,0.015480,0.000000,0.000000
2414650,-0.256267,0.201182,9.702225,0.020784,-0.023715,0.050628,0.020733,0.026407,0.012274,0.078374,0.020357,-0.004892,-0.000000,0.000000
2414655,-0.771196,0.170046,9.690249,0.019452,0.022383,0.048230,0.017546,0.079417,0.012373,0.078426,0.019709,0.014878,-0.000000,0.000000
2414660,-0.158071,0.134121,9.709410,0.021583,-0.030110,0.050628,0.013813,0.016279,0.012478,0.078358,0.021098,-0.018502,-0.000000,0.000000
2414664,-0.886157,0.105381,9.680670,0.021051,0.018652,0.047697,0.010885,0.091284,0.012562,0.078390,0.021063,0.006662,-0.000000,0.000000
2414669,-0.126936,0.155676,9.750125,0.018386,-0.034640,0.051960,0.015965,0.013018,0.012659,0.078291,0.019098,-0.023860,-0.000000,0.000000
2414674,-0.680186,0.160466,9.642349,0.020251,0.015988,0.046098,0.016640,0.070425,0.012759,0.078294,0.019958,0.005628,-0.000000,0.000000
2414676,-0.380808,0.083826,9.687855,0.021850,-0.029844,0.056757,0.008652,0.039288,0.012803,0.078217,0.020935,-0.012832,-0.000000,0.000000
2414681,-0.876577,0.093406,9.697434,0.019452,0.023982,0.047164,0.009632,0.090148,0.012903,0.078258,0.019855,0.013871,-0.000000,0.000000
2414685,-0.208367,0.136516,9.716595,0.017587,-0.022383,0.048763,0.014049,0.021441,0.012976,0.078206,0.018325,-0.010695,-0.000000,0.000000
2414690,-0.799937,0.076641,9.709410,0.018386,0.023715,0.048496,0.007893,0.082202,0.013067,0.078256,0.018361,0.014644,0.000000,0.000000
2414695,-0.143701,0.100591,9.716595,0.019985,-0.027979,0.050361,0.010352,0.014788,0.013164,0.078186,0.019558,-0.017023,0.000000,0.000000
2414699,-0.972378,0.071851,9.707015,0.019985,0.018386,0.046098,0.007402,0.099840,0.013242,0.078222,0.019838,0.006977,0.000000,0.000000
2414702,-0.026345,0.131726,9.745335,0.018119,-0.029844,0.054358,0.013516,0.002703,0.013297,0.078138,0.018824,-0.014848,0.000000,0.000000
2414706,-0.907712,0.091011,9.690249,0.021583,0.015721,0.046098,0.009392,0.093400,0.013379,0.078160,0.020640,0.005359,0.000000,0.000000
