3386730,-0.160466,0.091011,9.740545,0.016521,-0.007461,0.053559,0.009343,0.016473,0.010872,0.076414,0.016759,-0.004986,-0.000000,0.000000
3386732,-1.037043,0.134121,9.654325,0.019185,-0.002398,0.049029,0.013891,0.107007,0.010912,0.076421,0.018020,-0.003605,-0.000000,0.000000
3386737,-0.031135,0.196392,9.750125,0.020251,-0.007461,0.049828,0.020140,0.003193,0.011012,0.076364,0.019651,-0.006515,-0.000000,0.000000
3386742,-1.001118,0.110171,9.733359,0.022116,-0.001066,0.053825,0.011318,0.102494,0.011118,0.076359,0.021475,-0.002440,-0.000000,0.000000
3386746,-0.167651,0.107776,9.639954,0.021583,-0.003198,0.049828,0.011180,0.017390,0.011204,0.076323,0.021548,-0.003046,-0.000000,0.000000
3386751,-0.955613,0.055085,9.699829,0.019185,-0.003997,0.049029,0.005679,0.098202,0.011302,0.076314,0.019799,-0.003709,-0.000000,0.000000
3386756,-0.172441,0.146096,9.649534,0.017587,0.004796,0.048763,0.015139,0.017869,0.011396,0.076297,0.018167,0.002486,-0.000000,0.000000
3386758,-0.807122,0.155676,9.771680,0.019452,-0.010658,0.053026,0.015930,0.082411,0.011437,0.076274,0.018840,-0.004327,-0.000000,0.000000
3386763,-0.210762,0.074246,9.711804,0.017587,0.006129,0.048763,0.007645,0.021698,0.011526,0.076258,0.017925,0.003165,-0.000000,0.000000
3386767,-0.744851,0.091011,9.678274,0.017853,-0.013590,0.047164,0.009403,0.076810,0.011597,0.076225,0.017873,-0.008147,-0.000000,0.000000
3386772,-0.467029,0.119751,9.690249,0.017054,0.006395,0.050095,0.012357,0.048158,0.011684,0.076215,0.017271,0.002511,-0.000000,0.000000
3386777,-0.639470,0.170046,9.742940,0.018652,-0.015988,0.050894,0.017452,0.065540,0.011777,0.076165,0.018304,-0.011203,-0.000000,0.000000
3386781,-0.531694,0.100591,9.738150,0.019718,0.006928,0.049296,0.010329,0.054545,0.011854,0.076161,0.019259,0.001034,-0.000000,0.000000
3386784,-0.773591,0.191602,9.654325,0.018652,-0.016787,0.048496,0.019844,0.079958,0.011914,0.076122,0.018912,-0.009473,-0.000000,0.000000
3386788,-0.179626,0.165256,9.707015,0.017587,0.013590,0.050628,0.017023,0.018503,0.011989,0.076115,0.018044,0.005672,-0.000000,0.000000
3386793,-0.778381,0.131726,9.742940,0.024248,-0.016254,0.054092,0.013519,0.079723,0.012098,0.076080,0.022607,-0.010441,-0.000000,0.000000
3386798,-0.328118,0.110171,9.692644,0.019985,0.012790,0.047697,0.011366,0.033839,0.012203,0.076078,0.020664,0.006683,-0.000000,0.000000
3386802,-0.694556,0.110171,9.695040,0.022383,-0.023449,0.049029,0.011363,0.071518,0.012290,0.076017,0.021826,-0.013717,-0.000000,0.000000
3386807,-0.546064,0.143701,9.687855,0.018386,0.012790,0.049828,0.014832,0.056306,0.012390,0.076018,0.019297,0.005767,-0.000000,0.000000
3386809,-0.615520,0.119751,9.663904,0.016521,-0.028245,0.056224,0.012391,0.063607,0.012422,0.075943,0.017859,-0.011868,-0.000000,0.000000
3386814,-0.483794,0.146096,9.699829,0.019718,0.014655,0.046897,0.015061,0.049835,0.012518,0.075944,0.019211,0.007314,-0.000000,0.000000
3386819,-0.452659,0.098196,9.740545,0.016787,-0.026646,0.047430,0.010081,0.046438,0.012605,0.075860,0.017414,-0.017853,-0.000000,0.000000
3386823,-0.699346,0.141306,9.678274,0.020251,0.019718,0.045832,0.014599,0.072134,0.012684,0.075892,0.019337,0.007567,-0.000000,0.000000
3386828,-0.438289,0.189207,9.685459,0.019985,-0.025847,0.053026,0.019533,0.045221,0.012786,0.075811,0.019825,-0.017088,-0.000000,0.000000
3386833,-0.720901,0.050295,9.730965,0.018652,0.024515,0.043966,0.005169,0.073948,0.012877,0.075854,0.018943,0.013710,-0.000000,0.000000
3386835,-0.208367,0.179626,9.762100,0.024515,-0.030910,0.053559,0.018398,0.021341,0.012932,0.075742,0.021842,-0.009518,-0.000000,0.000000
3386840,-0.876577,0.110171,9.721385,0.019718,0.016254,0.049828,0.011332,0.089927,0.013034,0.075776,0.020300,0.009185,-0.000000,0.000000
3386844,-0.605940,0.141306,9.690249,0.021583,-0.029844,0.054625,0.014581,0.062450,0.013119,0.075698,0.021169,-0.017187,-0.000000,0.000000
3386849,-0.617915,0.040715,9.778865,0.018119,0.018119,0.045832,0.004164,0.063105,0.013210,0.075710,0.018909,0.008784,-0.000000,0.000000
3386854,-0.483794,0.141306,9.733359,0.019985,-0.028511,0.054358,0.014517,0.049664,0.013309,0.075621,0.019707,-0.018874,-0.000000,0.000000
3386858,-0.823887,0.141306,9.659114,0.018119,0.024781,0.049562,0.014628,0.085090,0.013384,0.075675,0.018635,0.010688,-0.000000,0.000000
3386861,-0.323328,0.119751,9.644744,0.018386,-0.022916,0.052227,0.012416,0.033511,0.013439,0.075597,0.018486,-0.009193,-0.000000,0.000000
3386865,-0.790356,0.071851,9.711804,0.014922,0.025314,0.047430,0.007398,0.081202,0.013499,0.075652,0.016124,0.013600,-0.000000,0.000000
3386870,-0.174836,0.217947,9.750125,0.019452,-0.030910,0.052760,0.022350,0.017930,0.013596,0.075549,0.018585,-0.019217,-0.000000,0.000000
3386875,-0.955613,0.091011,9.678274,0.019185,0.019452,0.049828,0.009403,0.098419,0.013688,0.075588,0.019022,0.009449,-0.000000,0.000000
3386879,-0.117356,0.155676,9.651929,0.019718,-0.032775,0.051427,0.016128,0.012158,0.013767,0.075461,0.019497,-0.019229,-0.000000,0.000000
3386884,-0.900527,0.136516,9.695040,0.022916,0.021051,0.048230,0.014080,0.092620,0.013875,0.075500,0.022015,0.010458,-0.000000,0.000000
3386886,-0.122146,0.193997,9.814791,0.022649,-0.029577,0.050628,0.019763,0.012444,0.013925,0.075382,0.022351,-0.010364,-0.000000,0.000000
3386891,-0.943638,0.076641,9.635164,0.021583,0.021850,0.048230,0.007954,0.097626,0.014030,0.075437,0.021785,0.013019,-0.000000,0.000000
3386896,-0.174836,0.148491,9.671089,0.018386,-0.026113,0.051694,0.015353,0.018076,0.014130,0.075339,0.019273,-0.016021,-0.000000,0.000000
3386900,-0.900527,0.112566,9.716595,0.020784,0.020784,0.047697,0.011584,0.092415,0.014209,0.075392,0.020291,0.008913,-0.000000,0.000000
3386905,-0.086221,0.134121,9.781260,0.017587,-0.026113,0.050628,0.013711,0.008815,0.014302,0.075279,0.018299,-0.016990,-0.000000,0.000000
3386910,-0.845442,0.021555,9.651929,0.015988,0.012524,0.046098,0.002233,0.087370,0.014377,0.075296,0.016566,0.004882,0.000000,0.000000
3386912,-0.138911,0.186812,9.702225,0.019718,-0.022916,0.049562,0.019252,0.014316,0.014421,0.075191,0.018209,-0.009625,-0.000000,0.000000
3386917,-0.893342,0.117356,9.735755,0.020784,0.011458,0.048496,0.012054,0.091503,0.014517,0.075216,0.020072,0.005683,-0.000000,0.000000
3386922,-0.124541,0.124541,9.680670,0.019985,-0.019452,0.051161,0.012864,0.012864,0.014616,0.075117,0.020004,-0.013014,-0.000000,0.000000
3386926,-1.005908,0.112566,9.687855,0.018919,0.015988,0.047697,0.011619,0.103461,0.014690,0.075170,0.019265,0.006657,0.000000,0.000000
3386931,-0.186812,0.229922,9.692644,0.021051,-0.010925,0.049828,0.023717,0.019271,0.014800,0.075103,0.020595,-0.006384,-0.000000,0.000001
3386936,-0.993933,0.059875,9.675879,0.021317,0.013057,0.046631,0.006188,0.102364,0.014897,0.075155,0.021114,0.008057,0.000000,0.000000
3386938,-0.009580,0.095801,9.637559,0.021051,-0.018119,0.053026,0.009940,0.000994,0.014935,0.075046,0.021075,-0.005626,0.000000,0.000001
3386943,-0.910107,0.102986,9.678274,0.017320,0.008793,0.045832,0.010641,0.093760,0.015026,0.075075,0.018346,0.004855,0.000000,0.000001
3386947,-0.138911,0.158071,9.675879,0.017054,-0.018386,0.051427,0.016335,0.014355,0.015097,0.074978,0.017475,-0.010930,0.000000,0.000001
3386952,-0.984353,0.074246,9.690249,0.018386,0.001865,0.050095,0.007662,0.101235,0.015181,0.074985,0.018133,-0.001466,0.000000,0.000001
3386957,-0.162861,0.160466,9.716595,0.019718,-0.010392,0.048230,0.016513,0.016760,0.015277,0.074898,0.019309,-0.008176,0.000000,0.000001
3386959,-0.986748,0.088616,9.702225,0.018919,0.005596,0.047164,0.009133,0.101355,0.015310,0.074938,0.019098,-0.000994,0.000000,0.000001
3386964,-0.100591,0.184417,9.776470,0.018919,-0.005862,0.052493,0.018861,0.010289,0.015408,0.074861,0.018974,-0.004625,0.000000,0.000001
3386968,-1.017883,0.136516,9.711804,0.021850,0.000799,0.047164,0.014056,0.104428,0.015490,0.074884,0.020913,-0.000917,0.000000,0.000001
3386973,-0.146096,0.189207,9.733359,0.021051,-0.005329,0.053292,0.019437,0.015009,0.015599,0.074811,0.021021,-0.004266,0.000000,0.000001
3386978,-0.898132,0.110171,9.675879,0.023982,-0.003198,0.050095,0.011386,0.092557,0.015709,0.074810,0.023205,-0.003444,0.000000,0.000001
3386982,-0.170046,0.165256,9.788445,0.021051,-0.003730,0.047430,0.016881,0.017370,0.015797,0.074741,0.021749,-0.003729,0.000000,0.000001
3386985,-0.823887,0.079036,9.637559,0.019452,-0.011458,0.051161,0.008201,0.085280,0.015849,0.074721,0.020383,-0.008274,0.000000,0.000001
3386989,-0.342488,0.110171,9.659114,0.016787,0.003198,0.047697,0.011405,0.035443,0.015917,0.074679,0.018002,-0.000756,0.000000,0.000001
3386994,-0.840652,0.083826,9.735755,0.022116,-0.010126,0.048230,0.008610,0.086133,0.016012,0.074659,0.021014,-0.007625,0.000000,0.000001
3386999,-0.282612,0.162861,9.738150,0.015455,0.007194,0.049296,0.016722,0.029013,0.016100,0.074622,0.016900,0.003266,0.000000,0.000001
3387003,-0.699346,0.100591,9.697434,0.018119,-0.006928,0.054092,0.010373,0.071992,0.016166,0.074603,0.017716,-0.003637,0.000000,0.000001
3387008,-0.380808,0.165256,9.697434,0.017853,0.007994,0.050361,0.017040,0.039249,0.016256,0.074585,0.017818,0.004866,0.000000,0.000001
3387010,-0.819097,0.148491,9.718989,0.020784,-0.014655,0.050628,0.015277,0.084079,0.016297,0.074559,0.019353,-0.005234,0.000000,0.000001
3387015,-0.249082,0.165256,9.733359,0.022649,0.009326,0.047430,0.016977,0.025585,0.016404,0.074524,0.021743,0.005242,0.000000,0.000001
3387020,-0.783171,0.126936,9.721385,0.019985,-0.017587,0.051694,0.013057,0.080388,0.016503,0.074486,0.020437,-0.011632,0.000000,0.000001
3387024,-0.280217,0.102986,9.726174,0.021317,0.013590,0.046364,0.010588,0.028803,0.016581,0.074463,0.021023,0.005364,0.000000,0.000001
3387029,-0.711321,0.105381,9.654325,0.020518,-0.018652,0.053825,0.010915,0.073546,0.016679,0.074417,0.020641,-0.012321,0.000000,0.000001
3387034,-0.414338,0.083826,9.747730,0.017853,0.018652,0.045032,0.008599,0.042481,0.016765,0.074418,0.018563,0.010555,0.000000,0.000001
3387036,-0.596360,0.102986,9.678274,0.020784,-0.018652,0.053026,0.010641,0.061541,0.016801,0.074356,0.019707,-0.004620,0.000000,0.000001
3387041,-0.490979,0.100591,9.728570,0.020251,0.017587,0.044766,0.010339,0.050425,0.016894,0.074370,0.020091,0.011438,0.000000,0.000001
3387045,-0.488584,0.141306,9.707015,0.019718,-0.026113,0.051427,0.014556,0.050291,0.016970,0.074287,0.019836,-0.013953,0.000000,0.000001
3387050,-0.670605,0.129331,9.675879,0.020784,0.014123,0.046897,0.013366,0.069196,0.017068,0.074296,0.020528,0.006707,0.000000,0.000001
3387055,-0.376018,0.107776,9.697434,0.020518,-0.030110,0.053292,0.011113,0.038756,0.017164,0.074176,0.020510,-0.020613,0.000000,0.000001
3387059,-0.780776,0.126936,9.702225,0.019718,0.016787,0.049296,0.013082,0.080301,0.017240,0.074206,0.019967,0.004710,0.000000,0.000001
3387062,-0.330513,0.172441,9.680670,0.021051,-0.029311,0.053026,0.017811,0.034128,0.017303,0.074092,0.020607,-0.015414,0.000000,0.000001
3387066,-0.500559,0.158071,9.606423,0.019985,0.026646,0.046364,0.016453,0.052060,0.017382,0.074113,0.020195,0.012327,0.000000,0.000001
3387071,-0.555645,0.122146,9.718989,0.019185,-0.022383,0.054092,0.012567,0.057109,0.017475,0.074052,0.019445,-0.013218,0.000000,0.000001
3387076,-0.567620,0.091011,9.659114,0.022916,0.024515,0.046098,0.009422,0.058698,0.017573,0.074085,0.022000,0.014688,0.000000,0.000001
3387080,-0.335303,0.158071,9.697434,0.018119,-0.028778,0.051960,0.016299,0.034563,0.017649,0.073975,0.019371,-0.014793,0.000000,0.000001
3387085,-0.696951,0.112566,9.651929,0.019452,0.020518,0.042900,0.011662,0.072083,0.017739,0.074006,0.019420,0.011203,0.000000,0.000001
3387087,-0.378413,0.153281,9.675879,0.018652,-0.030910,0.054092,0.015840,0.039089,0.017774,0.073890,0.019020,-0.010658,0.000000,0.000001
3387092,-0.797542,0.119751,9.774076,0.019718,0.022116,0.043700,0.012251,0.081417,0.017864,0.073937,0.019517,0.013108,0.000000,0.000001
3387097,-0.273032,0.093406,9.702225,0.020518,-0.030110,0.054358,0.009627,0.028134,0.017955,0.073816,0.020243,-0.018934,0.000000,0.000002
3387101,-0.950823,0.069456,9.675879,0.019185,0.029577,0.046897,0.007178,0.097953,0.018020,0.073906,0.019510,0.013933,0.000000,0.000002
3387106,-0.256267,0.174836,9.740545,0.019985,-0.025314,0.049828,0.017947,0.026303,0.018118,0.073799,0.019859,-0.015045,0.000000,0.000002
3387111,-0.981958,0.122146,9.774076,0.019985,0.022649,0.044499,0.012496,0.100130,0.018211,0.073874,0.019942,0.012909,0.000000,0.000002
3387113,-0.050295,0.129331,9.661510,0.018919,-0.029577,0.051960,0.013385,0.005206,0.018243,0.073715,0.019405,-0.009231,0.000000,0.000002
3387118,-1.013093,0.069456,9.711804,0.020251,0.017587,0.048496,0.007152,0.103940,0.018328,0.073781,0.020000,0.010255,0.000000,0.000002
3387122,-0.306563,0.134121,9.721385,0.020784,-0.030910,0.052227,0.013796,0.031524,0.018405,0.073657,0.020522,-0.017604,0.000000,0.000002
3387127,-0.759221,0.083826,9.733359,0.018119,0.021583,0.048230,0.008612,0.077844,0.018488,0.073692,0.018737,0.011252,0.000000,0.000002
3387132,-0.143701,0.150886,9.771680,0.019718,-0.028778,0.050894,0.015440,0.014705,0.018580,0.073549,0.019458,-0.018488,0.000000,0.000002
3387136,-0.979563,0.081431,9.702225,0.018119,0.023449,0.045299,0.008393,0.100622,0.018641,0.073629,0.018536,0.009939,0.000000,0.000002
3387139,-0.186812,0.138911,9.680670,0.022116,-0.019718,0.054891,0.014348,0.019295,0.018700,0.073516,0.020642,-0.007631,0.000000,0.000002
3387143,-0.922083,0.117356,9.721385,0.016521,0.017853,0.046897,0.012071,0.094568,0.018764,0.073578,0.017911,0.009226,0.000000,0.000002
3387148,-0.134121,0.141306,9.716595,0.019985,-0.023449,0.050361,0.014542,0.013802,0.018854,0.073450,0.019428,-0.014894,0.000000,0.000002
3387153,-0.919688,0.146096,9.642349,0.022649,0.008793,0.047164,0.015150,0.095092,0.018956,0.073477,0.021806,0.002679,0.000000,0.000002
3387157,-0.067061,0.186812,9.683064,0.021583,-0.023715,0.053292,0.019290,0.006925,0.019043,0.073326,0.021656,-0.015290,0.000000,0.000002
3387162,-1.072969,0.100591,9.711804,0.020518,0.012524,0.049562,0.010357,0.110035,0.019136,0.073382,0.020803,0.005252,0.000000,0.000002
3387164,-0.182021,0.102986,9.730965,0.018919,-0.019452,0.050361,0.010583,0.018703,0.019162,0.073263,0.019816,-0.007617,0.000000,0.000002
3387169,-1.017883,0.093406,9.695040,0.019985,0.012257,0.049562,0.009634,0.104607,0.019248,0.073322,0.019923,0.006837,0.000000,0.000002
3387174,-0.124541,0.153281,9.639954,0.018119,-0.011191,0.051694,0.015899,0.012919,0.019338,0.073220,0.018583,-0.006600,0.000000,0.000002
3387178,-0.950823,0.107776,9.635164,0.017054,0.009060,0.049296,0.011185,0.098364,0.019397,0.073272,0.017535,0.004037,0.000000,0.000002
3387183,0.033530,0.146096,9.723780,0.019452,-0.010925,0.047430,0.015023,-0.003448,0.019484,0.073141,0.018939,-0.007110,0.000000,0.000002
3387188,-1.039438,0.138911,9.745335,0.019452,0.001332,0.052760,0.014253,0.106258,0.019573,0.073178,0.019309,-0.000802,0.000000,0.000002
3387190,-0.119751,0.213157,9.663904,0.019185,-0.014123,0.051427,0.022053,0.012391,0.019615,0.073061,0.019248,-0.007796,0.000000,0.000002
3387195,-0.965193,0.119751,9.637559,0.019452,-0.001865,0.049029,0.012425,0.099816,0.019701,0.073076,0.019384,-0.003455,0.000000,0.000002
3387200,-0.107776,0.174836,9.726174,0.020251,-0.006129,0.048230,0.017974,0.011081,0.019798,0.072963,0.020022,-0.005539,0.000001,0.000003
3387204,-0.955613,0.047900,9.872271,0.020784,-0.002132,0.048763,0.004852,0.096497,0.019859,0.072984,0.020514,-0.003196,0.000001,0.000002
3387209,-0.126936,0.134121,9.671089,0.022916,-0.007461,0.048230,0.013867,0.013125,0.019960,0.072870,0.022272,-0.006438,0.000001,0.000003
3387214,-0.912502,0.098196,9.570498,0.019185,-0.003464,0.052760,0.010260,0.095058,0.020048,0.072879,0.019970,-0.004197,0.000001,0.000003
3387216,-0.162861,0.172441,9.726174,0.020251,0.006129,0.047430,0.017728,0.016743,0.020085,0.072814,0.020113,0.001087,0.000001,0.000003
3387221,-0.761616,0.093406,9.821976,0.021317,-0.011191,0.050628,0.009510,0.077387,0.020174,0.072792,0.020969,-0.007806,0.000001,0.000003
3387225,-0.306563,0.114961,9.762100,0.017320,-0.003198,0.045832,0.011776,0.031393,0.020235,0.072713,0.018492,-0.004758,0.000001,0.000003
3387230,-0.740061,0.138911,9.635164,0.017587,-0.017320,0.046631,0.014416,0.076658,0.020317,0.072658,0.017815,-0.013999,0.000001,0.000003
3387235,-0.534089,0.167651,9.659114,0.019718,0.005862,0.051427,0.017355,0.055238,0.020407,0.072624,0.019219,0.000675,0.000001,0.000003
3387239,-0.871787,0.131726,9.810000,0.019985,-0.014655,0.051694,0.013427,0.088634,0.020476,0.072607,0.019726,-0.009675,0.000001,0.000003
3387242,-0.170046,0.105381,9.675879,0.018919,0.008260,0.045565,0.010891,0.017572,0.020518,0.072540,0.019237,0.000829,0.000001,0.000003
3387246,-0.946033,0.172441,9.556129,0.020251,-0.015188,0.047697,0.018043,0.098676,0.020594,0.072541,0.019903,-0.009710,0.000001,0.000003
3387251,-0.383203,0.146096,9.594449,0.022649,0.015188,0.047963,0.015226,0.039919,0.020694,0.072517,0.021913,0.008540,0.000001,0.000003
3387256,-0.687371,0.126936,9.740545,0.018386,-0.018652,0.053026,0.013031,0.070451,0.020781,0.072473,0.019288,-0.011594,0.000001,0.000003
3387260,-0.313748,0.141306,9.754915,0.020251,0.010392,0.045299,0.014485,0.032152,0.020851,0.072427,0.019930,0.003222,0.000001,0.000003
3387263,-0.639470,0.112566,9.671089,0.018919,-0.027979,0.049029,0.011639,0.066026,0.020894,0.072350,0.019321,-0.015191,0.000001,0.000003
3387267,-0.589175,0.153281,9.546548,0.017320,0.015188,0.047697,0.016055,0.061638,0.020959,0.072351,0.017993,0.004853,0.000001,0.000003
3387272,-0.524509,0.150886,9.747730,0.019718,-0.022116,0.056490,0.015478,0.053757,0.021045,0.072267,0.019252,-0.015004,0.000001,0.000003
3387277,-0.610730,0.088616,9.776470,0.018386,0.017853,0.043167,0.009064,0.062388,0.021120,0.072278,0.018590,0.009303,0.000001,0.000003
3387281,-0.493374,0.160466,9.702225,0.017320,-0.025047,0.047963,0.016538,0.050808,0.021183,0.072185,0.017723,-0.013980,0.000001,0.000003
3387286,-0.740061,0.107776,9.627979,0.021850,0.021317,0.052227,0.011194,0.076715,0.021269,0.072229,0.020744,0.012017,0.000001,0.000003
3387288,-0.304167,0.167651,9.680670,0.020518,-0.028511,0.053026,0.017316,0.031410,0.021303,0.072095,0.020622,-0.009031,0.000001,0.000003
3387293,-0.493374,0.107776,9.778865,0.020251,0.021317,0.045299,0.011021,0.050410,0.021389,0.072100,0.020337,0.012930,0.000001,0.000004
3387298,-0.596360,0.102986,9.738150,0.019718,-0.032242,0.050361,0.010575,0.061163,0.021471,0.072010,0.019861,-0.020497,0.000001,0.000004
3387302,-0.651445,0.079036,9.766891,0.022383,0.023982,0.051427,0.008092,0.066601,0.021536,0.072045,0.021546,0.009595,0.000001,0.000004
3387307,-0.419128,0.100591,9.690249,0.018119,-0.032775,0.055691,0.010380,0.043226,0.021616,0.071918,0.019004,-0.021651,0.000001,0.000004
3387312,-0.847837,0.069456,9.611214,0.020251,0.026113,0.040769,0.007226,0.087986,0.021691,0.071984,0.019902,0.013741,0.000001,0.000004
3387314,-0.311353,0.201182,9.807606,0.019452,-0.026113,0.051427,0.020510,0.031735,0.021728,0.071852,0.019667,-0.006996,0.000001,0.000004
3387319,-0.754431,0.071851,9.766891,0.018919,0.022916,0.048496,0.007356,0.077091,0.021801,0.071910,0.019102,0.014694,0.000001,0.000004
3387323,-0.227527,0.126936,9.673484,0.017054,-0.033041,0.050361,0.013121,0.023516,0.021857,0.071759,0.017705,-0.017611,0.000001,0.000004
3387328,-0.926873,0.146096,9.637559,0.020251,0.024781,0.042900,0.015158,0.095878,0.021942,0.071838,0.019568,0.013638,0.000001,0.000004
3387333,-0.119751,0.193997,9.836346,0.020251,-0.033308,0.051694,0.019720,0.012174,0.022038,0.071662,0.020070,-0.021223,0.000001,0.000004
3387337,-1.027463,0.167651,9.778865,0.021850,0.021317,0.053026,0.017143,0.104686,0.022115,0.071752,0.021267,0.007621,0.000001,0.000004
3387340,-0.174836,0.134121,9.627979,0.021317,-0.029311,0.050894,0.013929,0.018157,0.022166,0.071595,0.021285,-0.014239,0.000001,0.000004
3387344,-1.056204,0.095801,9.553733,0.018919,0.029311,0.041035,0.010027,0.110107,0.022224,0.071714,0.019705,0.014572,0.000001,0.000004
3387349,-0.241897,0.177231,9.867481,0.021850,-0.022916,0.053825,0.017959,0.024510,0.022322,0.071597,0.021275,-0.013065,0.000001,0.000004
